,profile_id,orgc_stock_mineral,orgc_stock_organic,top_cm,bot_cm,mineral_fraction,organic_fraction,DATEYR,LATDD,LONDD
1003,KR0213,5.962300000000001,0.0,0,30,1.0,0.0,1985.0,35.96944,127.06194
1004,KR0215,3.0,0.0,0,30,1.0,0.0,1985.0,37.39083,128.40917
1005,LB0001,3.3434999999999997,0.0,0,30,1.0,0.0,1969.0,33.35,35.28333
1006,LB0004,3.0072,0.0,0,30,1.0,0.0,1969.0,33.45,35.3
1007,LK0011,3.0006600000000003,0.0,0,30,1.0,0.0,1982.0,7.28333,80.81667
1008,LK0012,4.52756,0.0,0,30,1.0,0.0,1982.0,7.2,-80.58333
1009,LR0001,5.5809,0.0,0,30,1.0,0.0,1974.0,7.93333,-11.5
1010,LR0003,5.8644,0.0,0,30,1.0,0.0,1979.0,7.26667,-11.21667
1011,LR0013,6.734800000000001,0.0,0,30,1.0,0.0,1980.0,7.26667,-11.21667
1012,LR0015,6.812,0.0,0,30,1.0,0.0,1980.0,7.26667,-11.21667
1013,LR0017,6.308,0.0,0,30,1.0,0.0,1980.0,7.26667,-11.21667
1014,LS0013,7.97853,0.0,0,30,1.0,0.0,1982.0,-29.81667,27.23333
1015,LS0014,7.3075600000000005,0.0,0,30,1.0,0.0,1982.0,-29.81667,29.23333
1016,LS0016,4.289,0.0,0,30,1.0,0.0,1982.0,-29.81667,27.23333
1017,LS0017,6.82986,0.0,0,30,1.0,0.0,1982.0,-29.8,27.23333
1018,LS0018,2.32184,0.0,0,30,1.0,0.0,1982.0,-29.31667,27.48333
1019,LS0019,1.58439,0.0,0,30,1.0,0.0,1982.0,-29.46667,29.26667
1020,LS0020,2.3557200000000003,0.0,0,30,1.0,0.0,1982.0,-29.15,27.75
1021,LS0021,2.97876,0.0,0,30,1.0,0.0,1982.0,-28.86667,28.05
1022,LS0022,2.50476,0.0,0,30,1.0,0.0,1982.0,-29.15,27.75
1023,LS0023,1.62547,0.0,0,30,1.0,0.0,1982.0,-28.86667,28.05
1024,LS0024,13.628699999999998,0.0,0,30,1.0,0.0,1982.0,-29.46667,29.26667
1025,LS0025,6.25475,0.0,0,30,1.0,0.0,1982.0,-29.15,27.75
1026,LS0026,6.771239999999999,0.0,0,30,1.0,0.0,1982.0,-29.15,27.75
1027,LS0027,14.351519999999997,0.0,0,30,1.0,0.0,1982.0,-29.81667,27.23333
1028,LT0001,2.0,0.0,0,30,1.0,0.0,1975.0,54.15,24.31972
1029,LT0002,5.358,0.0,0,30,1.0,0.0,1975.0,55.25,23.57972
1030,LT0003,11.484800000000002,0.0,0,30,1.0,0.0,1975.0,55.31,21.42
1031,LT0004,9.489600000000001,0.0,0,30,1.0,0.0,1975.0,55.22972,23.52
1032,LT0006,158.35500000000002,0.0,0,30,1.0,0.0,1975.0,55.45,23.23972
1033,LT0007,4.3435999999999995,0.0,0,30,1.0,0.0,1975.0,55.24,23.52
1034,LT0009,6.252000000000001,0.0,0,30,1.0,0.0,1975.0,55.06972,22.39972
1035,LT0010,3.0,0.0,0,30,1.0,0.0,1975.0,54.36972,25.0
1036,LT0011,1.92,0.0,0,30,1.0,0.0,1985.0,55.04,23.1
1037,LT0012,5.649,0.0,0,30,1.0,0.0,1985.0,55.22,21.22972
1038,LT0013,0.0,1.97,0,30,0.0,1.0,1985.0,54.20972,23.42
1039,LT0014,3.343,0.0,0,30,1.0,0.0,1985.0,55.54972,23.1
1040,LT0015,4.1034,0.0,0,30,1.0,0.0,1985.0,56.08,21.57972
1041,LT0016,2.7800000000000002,0.0,0,30,1.0,0.0,1985.0,56.08,22.0
1042,LT0017,13.8,0.0,0,30,1.0,0.0,1994.0,55.34972,23.42
1043,LT0018,6.6,0.0,0,30,1.0,0.0,1994.0,54.52972,23.5
1044,LT0019,1.2,0.0,0,30,1.0,0.0,1994.0,54.38,23.42
1045,LT0020,9.0,0.0,0,30,1.0,0.0,1994.0,55.0,22.29972
1046,LV0002,8.112,0.0,0,30,1.0,0.0,1994.0,56.50972,23.67
1047,LV0003,5.052,0.0,0,30,1.0,0.0,1994.0,57.38,25.07972
1048,LV0004,2.2964,24.264,0,30,0.4,0.6,1994.0,57.09972,24.6
1049,LV0007,4.572,0.0,0,30,1.0,0.0,1995.0,56.47972,22.22972
1050,LV0008,10.647599999999999,0.0,0,30,1.0,0.0,1995.0,57.27972,26.55972
1051,LV0010,2.9640000000000004,0.0,0,30,1.0,0.0,1997.0,57.13,24.27
1052,LV0011,1.6832,0.0,0,30,1.0,0.0,1997.0,55.11972,25.67
1053,LY0002,0.5393,0.0,0,30,1.0,0.0,1980.0,32.96667,13.2
1054,LY0003,0.7792,0.0,0,30,1.0,0.0,1980.0,32.96667,13.2
1055,LY0010,2.10764,0.0,0,30,1.0,0.0,1980.0,32.43333,21.13333
1056,LY0011,1.0046400000000002,0.0,0,30,1.0,0.0,1980.0,32.11667,20.08333
1057,LY0012,3.6083999999999996,0.0,0,30,1.0,0.0,1980.0,32.43333,21.13333
1058,LY0013,2.5010000000000003,0.0,0,30,1.0,0.0,1980.0,32.75,22.65
1059,LY0015,2.0387999999999997,0.0,0,30,1.0,0.0,1980.0,32.11667,20.08333
1060,LY0016,2.4308700000000005,0.0,0,30,1.0,0.0,1980.0,32.11667,20.08333
1061,LY0017,4.283799999999999,0.0,0,30,1.0,0.0,1980.0,32.43333,21.13333
1062,MA0023,6.9168,0.0,0,30,1.0,0.0,1987.0,33.15,-7.55
1063,MA0024,7.4466,0.0,0,30,1.0,0.0,1987.0,33.06667,-7.6
1064,MA0025,6.01125,0.0,0,30,1.0,0.0,1987.0,33.06667,-7.6
1065,MA0026,5.7573,0.0,0,30,1.0,0.0,1987.0,33.06667,-7.6
1066,MD0001,8.6776,0.0,0,30,1.0,0.0,1967.0,47.22972,27.42
1067,MD0003,8.462599999999998,0.0,0,30,1.0,0.0,1967.0,46.29972,28.29
1068,MD0004,10.354,0.0,0,30,1.0,0.0,1967.0,47.04972,28.54972
1069,MD0005,8.7,0.0,0,30,1.0,0.0,1967.0,46.34972,28.51
1070,MD0006,10.491,0.0,0,30,1.0,0.0,1967.0,48.06972,27.14972
1071,MD0007,7.473,0.0,0,30,1.0,0.0,1967.0,47.52,29.1
1072,MD0008,9.786000000000001,0.0,0,30,1.0,0.0,1967.0,47.54972,27.22972
1073,MD0009,6.7829999999999995,0.0,0,30,1.0,0.0,1967.0,47.04972,29.0
1074,MD0010,4.896,0.0,0,30,1.0,0.0,1967.0,46.15,28.2
1075,MD0011,7.571999999999999,0.0,0,30,1.0,0.0,1967.0,46.29972,28.2
1076,MD0012,7.267999999999999,0.0,0,30,1.0,0.0,1967.0,48.04972,28.40972
1077,MD0013,7.92,0.0,0,30,1.0,0.0,1967.0,45.36,28.12972
1078,MD0014,10.033199999999999,0.0,0,30,1.0,0.0,1967.0,46.27972,28.46972
1079,MD0015,8.349,0.0,0,30,1.0,0.0,1967.0,47.25,28.06972
1080,MD0017,13.127999999999998,0.0,0,30,1.0,0.0,1967.0,47.56,29.06972
1081,MD0018,13.1852,0.0,0,30,1.0,0.0,1967.0,47.36972,28.1
1082,MD0019,7.8885,0.0,0,30,1.0,0.0,1977.0,46.5,29.45972
1083,MD0023,7.7636,0.0,0,30,1.0,0.0,1977.0,46.38,28.54972
1084,MD0024,4.32,0.0,0,30,1.0,0.0,1987.0,45.54972,28.07972
1085,MD0026,4.824000000000001,0.0,0,30,1.0,0.0,1987.0,47.33,27.29972
1086,MD0028,11.572999999999999,0.0,0,30,1.0,0.0,1987.0,47.22,28.29
1087,MD0029,11.6347,0.0,0,30,1.0,0.0,1987.0,48.18,27.57972
1088,MD0030,8.530999999999999,0.0,0,30,1.0,0.0,1987.0,47.52,27.29972
1089,MD0031,9.048,0.0,0,30,1.0,0.0,1987.0,47.54972,27.39972
1090,MD0032,11.474,0.0,0,30,1.0,0.0,1987.0,46.47,28.44
1091,MD0033,8.332,0.0,0,30,1.0,0.0,1987.0,47.06972,28.53
1092,MD0034,7.7475,0.0,0,30,1.0,0.0,1997.0,47.36,27.57972
1093,MD0035,5.759,0.0,0,30,1.0,0.0,1997.0,46.29972,29.5
1094,MD0036,12.043999999999999,0.0,0,30,1.0,0.0,1997.0,47.56,27.2
1095,MD0037,12.248999999999999,0.0,0,30,1.0,0.0,1997.0,47.5,28.2
1096,MD0038,9.800999999999998,0.0,0,30,1.0,0.0,1997.0,46.15,28.28
1097,MD0039,10.224999999999998,0.0,0,30,1.0,0.0,1997.0,48.09972,28.12972
1098,MD0040,14.5866,0.0,0,30,1.0,0.0,1997.0,46.47,28.54972
1099,MD0041,11.5182,0.0,0,30,1.0,0.0,1997.0,48.18,28.03
1100,MD0042,5.2782,0.0,0,30,1.0,0.0,1997.0,47.09972,28.36
1101,MD0043,5.0181,0.0,0,30,1.0,0.0,1997.0,47.25,28.25
1102,MD0044,4.7531,0.0,0,30,1.0,0.0,1997.0,48.16972,27.30972
1103,MD0045,9.827499999999999,0.0,0,30,1.0,0.0,1997.0,48.09972,27.54972
1104,ML0010,0.1503,0.0,0,30,1.0,0.0,1986.0,16.16667,-0.1
1105,ML0013,0.90732,0.0,0,30,1.0,0.0,1986.0,15.5,-5.15
1106,ML0015,1.7424,0.0,0,30,1.0,0.0,1990.0,12.66667,-7.98333
1107,ML0016,1.0998,0.0,0,30,1.0,0.0,1990.0,12.66667,-7.98333
1108,ML0017,1.7673,0.0,0,30,1.0,0.0,1990.0,12.66667,-7.98333
1109,ML0018,1.596,0.0,0,30,1.0,0.0,1990.0,12.66667,-7.98333
1110,ML0019,1.3798000000000001,0.0,0,30,1.0,0.0,1990.0,12.66667,-7.98333
1111,ML0020,3.3516000000000004,0.0,0,30,1.0,0.0,1990.0,12.66667,-7.98333
1112,MN0001,24.694559999999996,0.0,0,30,1.0,0.0,1993.0,43.05889,106.76667
1113,MN0003,5.1996199999999995,0.0,0,30,1.0,0.0,1993.0,47.8125,105.85556
1114,MN0004,7.04431,0.0,0,30,1.0,0.0,1993.0,48.07528,106.525
1115,MN0005,3.381168,0.0,0,30,1.0,0.0,1993.0,46.85278,106.86194
1116,MX0005,3.4640000000000004,0.0,0,30,1.0,0.0,1980.0,18.6,-102.41
1117,MX0006,4.976,0.0,0,30,1.0,0.0,1980.0,17.12,-91.55
1118,MX0007,14.812,0.0,0,30,1.0,0.0,1980.0,19.23972,-101.65
1119,MX0008,18.06,0.0,0,30,1.0,0.0,1980.0,19.55972,-100.26972
1120,MX0009,1.1547,0.0,0,30,1.0,0.0,1980.0,25.15972,-111.69972
1121,MX0010,0.4879,0.0,0,30,1.0,0.0,1980.0,29.37972,-111.5
1122,MX0011,1.108,0.0,0,30,1.0,0.0,1980.0,31.95972,-115.16972
1123,MX0012,2.445,0.0,0,30,1.0,0.0,1980.0,30.22972,-112.16972
1124,MX0013,0.7163999999999999,0.0,0,30,1.0,0.0,1980.0,25.06972,-110.84972
1125,MX0014,8.021999999999998,0.0,0,30,1.0,0.0,1980.0,18.57972,-99.41972
1126,MX0015,4.5024,0.0,0,30,1.0,0.0,1980.0,15.03972,-92.51972
1127,MX0016,24.3,0.0,0,30,1.0,0.0,1980.0,16.06972,-97.88972
1128,MX0017,8.195,0.0,0,30,1.0,0.0,1980.0,20.37972,-88.11
1129,MX0018,11.7588,0.0,0,30,1.0,0.0,1980.0,17.73972,-93.26
1130,MX0019,2.093,0.0,0,30,1.0,0.0,1980.0,31.26,-115.76
1131,MX0020,3.42,0.0,0,30,1.0,0.0,1980.0,17.97972,-93.83972
1132,MX0021,4.95,0.0,0,30,1.0,0.0,1980.0,18.39972,-91.4
1133,MX0022,1.5015,0.0,0,30,1.0,0.0,1980.0,20.59,-90.3
1134,MX0023,2.01,0.0,0,30,1.0,0.0,1980.0,30.85,-106.87972
1135,MX0024,7.295999999999999,0.0,0,30,1.0,0.0,1980.0,23.0,-98.0
1136,MX0030,5.038,0.0,0,30,1.0,0.0,1980.0,16.70972,-92.04
1137,MX0031,1.77,0.0,0,30,1.0,0.0,1980.0,30.0,-111.5
1138,MX0032,2.412,0.0,0,30,1.0,0.0,1980.0,18.35,-102.33972
1139,MX0034,6.754,0.0,0,30,1.0,0.0,1980.0,17.48972,-92.97
1140,MX0035,8.580000000000002,0.0,0,30,1.0,0.0,1980.0,17.59,-91.44972
1141,MX0036,10.174,0.0,0,30,1.0,0.0,1980.0,23.09,-97.95972
1142,MX0037,2.775,0.0,0,30,1.0,0.0,1980.0,30.20972,-115.66
1143,MX0038,6.3075,0.0,0,30,1.0,0.0,1980.0,29.29,-107.75
1144,MX0039,38.7,0.0,0,30,1.0,0.0,1980.0,18.32972,-89.65
1145,MX0041,1.8739999999999999,0.0,0,30,1.0,0.0,1980.0,15.76,-96.44972
1146,MX0042,5.28,0.0,0,30,1.0,0.0,1980.0,29.36,-107.77972
1147,MX0043,1.1059999999999999,0.0,0,30,1.0,0.0,1980.0,31.64972,-107.51
1148,MX0044,1.6440000000000001,0.0,0,30,1.0,0.0,1980.0,18.94,-91.3
1149,MX0045,4.29,0.0,0,30,1.0,0.0,1980.0,25.79,-108.9
1150,MX0046,5.643,0.0,0,30,1.0,0.0,1980.0,18.57972,-88.62
1151,MX0047,0.714,0.0,0,30,1.0,0.0,1980.0,18.57972,-88.62
1152,MX0048,2.3100000000000005,0.0,0,30,1.0,0.0,1980.0,25.79,-108.9
1153,MX0049,3.71906,0.0,0,30,1.0,0.0,1991.0,19.83333,-102.08333
1154,MX0050,9.020399999999999,0.0,0,30,1.0,0.0,1991.0,20.16667,-99.08333
1155,MX0051,12.376520000000001,0.0,0,30,1.0,0.0,1991.0,20.68639,-88.04917
1156,MX0052,5.280359999999999,0.0,0,30,1.0,0.0,1991.0,17.98194,-93.38694
1157,MX0053,7.91022,0.0,0,30,1.0,0.0,1991.0,17.65722,-92.96417
1158,MX0057,7.083639999999998,0.0,0,30,1.0,0.0,1991.0,19.25167,-90.08667
1159,MX0058,2.8039999999999994,0.0,0,30,1.0,0.0,1991.0,20.83333,-102.76667
1160,MX0059,5.9724900000000005,0.0,0,30,1.0,0.0,1991.0,20.41167,-98.7575
1161,MX0060,15.49896,0.0,0,30,1.0,0.0,1991.0,18.60667,-90.80806
1162,MX0061,1.83688,0.0,0,30,1.0,0.0,1991.0,17.75444,-91.81972
1163,MX0063,5.7745999999999995,0.0,0,30,1.0,0.0,1991.0,20.41667,-100.91667
1164,MY0019,3.750449999999999,0.0,0,30,1.0,0.0,1977.0,3.15,101.58333
1165,MY0022,3.37248,0.0,0,30,1.0,0.0,1977.0,1.58333,103.63333
1166,MY0024,2.3575299999999997,0.0,0,30,1.0,0.0,1977.0,4.4,100.7
1167,MY0025,2.3693,0.0,0,30,1.0,0.0,1977.0,1.93333,103.18333
1168,MY0026,2.4839999999999995,0.0,0,30,1.0,0.0,1977.0,1.93333,103.18333
1169,MY0039,5.5858799999999995,0.0,0,30,1.0,0.0,1984.0,3.03333,101.61667
1170,MY0040,4.383,0.0,0,30,1.0,0.0,1984.0,3.03333,101.61667
1171,MY0042,4.3215,0.0,0,30,1.0,0.0,1984.0,5.26667,100.56667
1172,MY0046,3.1251600000000006,0.0,0,30,1.0,0.0,1987.0,3.03333,101.7
1173,NE0446,4.9394,0.0,0,30,1.0,0.0,1986.0,13.73333,1.66667
1174,NE0447,2.86108,0.0,0,30,1.0,0.0,1986.0,13.73333,1.66667
1175,NE0448,3.69768,0.0,0,30,1.0,0.0,1986.0,13.73333,1.66667
1176,NE0449,1.54986,0.0,0,30,1.0,0.0,1986.0,13.73333,1.66667
1177,NE0450,1.3429200000000001,0.0,0,30,1.0,0.0,1986.0,13.73333,1.66667
1178,NE0456,6.824840000000001,0.0,0,30,1.0,0.0,1990.0,13.53333,2.08333
1179,NE0458,0.82714,0.0,0,30,1.0,0.0,1990.0,13.81667,5.31667
1180,NE0459,1.44699,0.0,0,30,1.0,0.0,1990.0,13.53333,2.08333
1181,NE0460,1.66792,0.0,0,30,1.0,0.0,1990.0,13.53333,2.08333
1182,NE0461,2.56752,0.0,0,30,1.0,0.0,1990.0,13.81667,5.31667
1183,NG0008,2.216799999999999,0.0,0,30,1.0,0.0,1973.0,7.48333,3.88333
1184,NG0010,3.57984,0.0,0,30,1.0,0.0,1978.0,7.5,3.9
1185,NG0011,4.320799999999999,0.0,0,30,1.0,0.0,1978.0,7.5,3.9
1186,NG0012,2.0704000000000002,0.0,0,30,1.0,0.0,1978.0,7.5,3.9
1187,NG0013,5.277,0.0,0,30,1.0,0.0,1978.0,7.5,3.9
1188,NG0014,4.804,0.0,0,30,1.0,0.0,1978.0,7.5,3.9
1189,NG0015,5.85584,0.0,0,30,1.0,0.0,1978.0,7.5,3.9
1190,NG0017,6.044639999999999,0.0,0,30,1.0,0.0,1978.0,7.5,3.9
1191,NG0018,3.6096,0.0,0,30,1.0,0.0,1978.0,7.5,3.9
1192,NG0019,5.485799999999999,0.0,0,30,1.0,0.0,1988.0,7.50278,3.90417
1193,NG0020,1.4784,0.0,0,30,1.0,0.0,1988.0,7.5025,3.90278
1194,NG0023,1.7374499999999997,0.0,0,30,1.0,0.0,1990.0,7.5,3.9
1195,NG0025,3.8226,0.0,0,30,1.0,0.0,1990.0,7.5,3.9
1196,NG0027,3.5180000000000002,0.0,0,30,1.0,0.0,1991.0,6.61667,3.5
1197,NG0034,7.1739,0.0,0,30,1.0,0.0,1991.0,6.61667,3.5
1198,NG0038,6.7084399999999995,0.0,0,30,1.0,0.0,2002.0,5.44444,7.48028
1199,NI0012,15.3672,0.0,0,30,1.0,0.0,1983.0,12.1,-86.3
1200,NI0014,7.6896,0.0,0,30,1.0,0.0,1983.0,12.1,-86.3
1201,NI0015,8.29863,0.0,0,30,1.0,0.0,1983.0,12.1,-86.3
1202,NI0016,10.643400000000002,0.0,0,30,1.0,0.0,1983.0,12.1,-86.3
1203,NI0018,7.2663199999999994,0.0,0,30,1.0,0.0,1983.0,12.1,-86.3
1204,NI0019,12.67816,0.0,0,30,1.0,0.0,1983.0,12.1,-86.3
1205,NI0020,16.335800000000003,0.0,0,30,1.0,0.0,1983.0,12.1,-86.3
1206,NI0026,7.312599999999999,0.0,0,30,1.0,0.0,1992.0,11.96667,-86.13333
1207,NI0028,8.3538,0.0,0,30,1.0,0.0,1992.0,11.85,-86.48333
1208,NI0029,4.81215,0.0,0,30,1.0,0.0,1992.0,12.1,-86.08333
1209,NI0031,3.1581,0.0,0,30,1.0,0.0,1992.0,12.25,-86.03333
1210,NP0151,9.352500000000001,0.0,0,30,1.0,0.0,1990.0,27.7,83.46667
1211,NP0153,7.677299999999999,0.0,0,30,1.0,0.0,1990.0,27.45,84.41667
1212,NZ0003,0.0,5.372,0,30,0.0,1.0,1968.0,-46.4,168.35
1213,NZ0004,9.64635,0.0,0,30,1.0,0.0,1968.0,-40.06667,175.38333
1214,NZ0005,11.22,6.26,0,30,0.6666666666666666,0.3333333333333333,1968.0,-46.56667,169.16667
1215,NZ0009,15.824800000000002,0.0,0,30,1.0,0.0,1979.0,-42.46667,171.2
1216,NZ0011,5.302199999999999,0.0,0,30,1.0,0.0,1980.0,-38.61667,176.11667
1217,NZ0013,8.636399999999998,0.0,0,30,1.0,0.0,1984.0,-37.76667,175.3
1218,NZ0014,12.060599999999999,0.0,0,30,1.0,0.0,1985.0,-37.96667,175.76667
1219,NZ0015,10.0172,0.0,0,30,1.0,0.0,1985.0,-43.3,172.36667
1220,NZ0016,11.5248,0.0,0,30,1.0,0.0,1988.0,-42.75,172.5
1221,PA0002,5.874510000000001,0.0,0,30,1.0,0.0,1982.0,8.95,-79.5
1222,PA0003,9.355500000000001,0.0,0,30,1.0,0.0,1982.0,8.95,-79.5
1223,PA0004,16.86507,0.0,0,30,1.0,0.0,1982.0,8.95,-79.5
1224,PA0005,7.2531,0.0,0,30,1.0,0.0,1982.0,8.0,-81.33333
1225,PA0006,4.4916,0.0,0,30,1.0,0.0,1982.0,8.95,-79.5
1226,PA0007,6.17308,0.0,0,30,1.0,0.0,1982.0,8.95,-79.5
1227,PA0009,9.1026,0.0,0,30,1.0,0.0,1982.0,8.95,-79.5
1228,PA0010,10.2733,0.0,0,30,1.0,0.0,1982.0,8.95,-79.5
1229,PA0011,7.455639999999999,0.0,0,30,1.0,0.0,1982.0,8.95,-79.5
1230,PA0012,3.4062400000000004,0.0,0,30,1.0,0.0,1982.0,8.95,-79.5
1231,PA0013,4.88095,0.0,0,30,1.0,0.0,1982.0,8.95,-79.5
1232,PA0014,7.941599999999999,0.0,0,30,1.0,0.0,1982.0,8.95,-79.5
1233,PE0095,3.2738699999999996,0.0,0,30,1.0,0.0,1991.0,-12.51583,-69.41194
1234,PE0096,3.3789,0.0,0,30,1.0,0.0,1991.0,-8.47722,-75.03611
1235,PE0101,1.3672999999999997,0.0,0,30,1.0,0.0,1991.0,-16.43333,-71.6
1236,PE0102,7.643839999999999,0.0,0,30,1.0,0.0,1991.0,-15.76667,-70.28333
1237,PE0103,5.81013,0.0,0,30,1.0,0.0,1991.0,-15.66667,-70.03333
1238,PE0105,3.0722000000000005,0.0,0,30,1.0,0.0,1991.0,-8.94778,-75.03611
1239,PE0106,6.15267,0.0,0,30,1.0,0.0,1991.0,-17.45,-70.04944
1240,PE0107,4.1938,0.0,0,30,1.0,0.0,1991.0,-12.68861,-69.14778
1241,PE0108,6.37848,0.0,0,30,1.0,0.0,1991.0,-14.0,-71.51667
1242,PE0109,2.75925,0.0,0,30,1.0,0.0,1991.0,-17.2,-70.96667
1243,PE0111,5.01704,0.0,0,30,1.0,0.0,1991.0,-14.1,-71.43333
1244,PG0004,18.537280000000003,0.0,0,30,1.0,0.0,1982.0,-6.03333,145.36667
1245,PG0006,29.6298,0.0,0,30,1.0,0.0,1982.0,-6.03333,145.36667
1246,PG0007,27.176,0.0,0,30,1.0,0.0,1982.0,-6.03333,145.36667
1247,PG0008,18.688480000000002,0.0,0,30,1.0,0.0,1982.0,-9.5,147.11667
1248,PG0009,18.408,0.0,0,30,1.0,0.0,1982.0,-6.03333,145.36667
1249,PG0010,13.3208,0.0,0,30,1.0,0.0,1982.0,-6.03333,145.36667
1250,PG0011,13.895,0.0,0,30,1.0,0.0,1982.0,-9.5,147.11667
1251,PG0012,3.2829300000000003,0.0,0,30,1.0,0.0,1982.0,-9.5,147.11667
1252,PG0016,16.343700000000002,0.0,0,30,1.0,0.0,1982.0,-6.03333,145.36667
1253,PH0001,7.1850000000000005,0.0,0,30,1.0,0.0,1982.0,14.26667,121.4
1254,PH0003,11.145900000000001,0.0,0,30,1.0,0.0,1982.0,14.08333,120.91667
1255,PH0004,16.9983,0.0,0,30,1.0,0.0,1982.0,13.6,123.2
1256,PH0006,5.8445,0.0,0,30,1.0,0.0,1982.0,14.16667,120.91667
1257,PH0007,3.1804799999999998,0.0,0,30,1.0,0.0,1982.0,15.2825,120.86667
1258,PH0008,5.37786,0.0,0,30,1.0,0.0,1982.0,12.98333,124.01667
1259,PH0010,3.7451999999999996,0.0,0,30,1.0,0.0,1982.0,15.21306,120.94861
1260,PH0011,2.9973699999999996,0.0,0,30,1.0,0.0,1982.0,15.24972,120.93694
1261,PH0013,11.592000000000002,0.0,0,30,1.0,0.0,1983.0,13.43333,123.4
1262,PH0014,4.546,0.0,0,30,1.0,0.0,1983.0,13.0,124.0
1263,PH0015,8.0145,0.0,0,30,1.0,0.0,1983.0,13.16667,123.7
1264,PH0016,7.3035,0.0,0,30,1.0,0.0,1983.0,14.11667,120.9
1265,PH0017,5.241,0.0,0,30,1.0,0.0,1983.0,13.16667,123.7
1266,PH0025,5.3765,0.0,0,30,1.0,0.0,1983.0,15.73333,120.31667
1267,PH0040,3.7138400000000003,0.0,0,30,1.0,0.0,1983.0,14.55389,121.20833
1268,PH0047,3.71322,0.0,0,30,1.0,0.0,1983.0,15.7,121.08333
1269,PH0048,3.5447000000000006,0.0,0,30,1.0,0.0,1984.0,10.61667,122.96667
1270,PH0049,4.2728,0.0,0,30,1.0,0.0,1984.0,10.63333,122.95
1271,PH0050,10.982,0.0,0,30,1.0,0.0,1984.0,15.0,120.21667
1272,PH0051,10.6362,0.0,0,30,1.0,0.0,1984.0,15.0,120.23333
1273,PH0052,6.6875,0.0,0,30,1.0,0.0,1984.0,10.63333,122.98333
1274,PH0053,16.5492,0.0,0,30,1.0,0.0,1984.0,15.0,120.21667
1275,PH0054,11.172,0.0,0,30,1.0,0.0,1984.0,10.63333,122.95
1276,PH0055,5.36144,0.0,0,30,1.0,0.0,1985.0,10.26083,124.79917
1277,PH0056,5.9284,0.0,0,30,1.0,0.0,1985.0,11.05694,122.8875
1278,PH0057,8.324639999999999,0.0,0,30,1.0,0.0,1985.0,10.40833,123.06111
1279,PH0059,4.82664,0.0,0,30,1.0,0.0,1985.0,10.11389,123.50556
1280,PH0061,4.1953000000000005,0.0,0,30,1.0,0.0,1985.0,11.48333,125.0
1281,PH0062,3.66946,0.0,0,30,1.0,0.0,1985.0,10.38333,124.75
1282,PH0065,12.54516,0.0,0,30,1.0,0.0,1985.0,10.98333,125.025
1283,PH0067,4.3790000000000004,0.0,0,30,1.0,0.0,1985.0,10.43333,123.99444
1284,PH0069,4.5888,0.0,0,30,1.0,0.0,1985.0,10.76667,123.02083
1285,PH0071,4.68276,0.0,0,30,1.0,0.0,1985.0,10.25694,123.84583
1286,PH0072,7.58945,0.0,0,30,1.0,0.0,1987.0,10.6875,124.8125
1287,PH0073,5.1532800000000005,0.0,0,30,1.0,0.0,1987.0,15.96111,121.13333
1288,PK0004,3.79812,0.0,0,30,1.0,0.0,1984.0,31.45,74.21667
1289,PK0014,2.0983300000000003,0.0,0,30,1.0,0.0,1984.0,31.38333,74.11667
1290,PK0026,0.93614,0.0,0,30,1.0,0.0,1989.0,24.98333,67.1
1291,PK0027,3.08924,0.0,0,30,1.0,0.0,1989.0,34.4,71.35
1292,PK0028,3.4475999999999996,0.0,0,30,1.0,0.0,1989.0,25.41667,68.53333
1293,PK0029,3.0753,0.0,0,30,1.0,0.0,1989.0,35.925,74.26667
1294,PK0030,2.5116,0.0,0,30,1.0,0.0,1989.0,25.40833,68.525
1295,PK0031,1.49283,0.0,0,30,1.0,0.0,1989.0,31.88333,70.875
1296,PK0032,1.82795,0.0,0,30,1.0,0.0,1989.0,32.825,73.89167
1297,PK0034,3.1081999999999996,0.0,0,30,1.0,0.0,1989.0,33.7,73.15
1298,PK0035,4.33803,0.0,0,30,1.0,0.0,1989.0,36.48333,74.65
1299,PK0036,2.5890400000000002,0.0,0,30,1.0,0.0,1989.0,24.85,68.31667
1300,PK0037,1.78515,0.0,0,30,1.0,0.0,1989.0,32.45,74.63333
1301,PK0038,1.6177200000000003,0.0,0,30,1.0,0.0,1989.0,31.45833,73.2
1302,PK0039,2.80215,0.0,0,30,1.0,0.0,1989.0,32.1,74.18333
1303,PL0010,5.489999999999998,0.0,0,30,1.0,0.0,1966.0,52.83889,18.25667
1304,PL0014,39.011,4.4933,0,30,0.8333333333333334,0.16666666666666666,1974.0,54.01389,21.33333
1305,PL0016,0.0,59.94075,0,30,0.0,1.0,1977.0,53.94444,21.98333
1306,PL0018,0.0,8.5,0,30,0.0,1.0,1985.0,53.66972,22.6
1307,PL0021,8.015220000000001,0.0,0,30,1.0,0.0,1986.0,51.1,17.16667
1308,PL0022,7.416519999999999,0.0,0,30,1.0,0.0,1986.0,52.81667,18.01667
1309,PL0023,8.6355,0.0,0,30,1.0,0.0,1986.0,51.21667,16.15
1310,PL0024,4.9719999999999995,0.0,0,30,1.0,0.0,1986.0,50.66667,21.75
1311,PL0025,6.332450000000001,0.0,0,30,1.0,0.0,1986.0,50.2,20.3
1312,PL0026,8.94992,0.0,0,30,1.0,0.0,1986.0,51.21667,16.15
