,profile_id,orgc_stock_mineral,orgc_stock_organic,top_cm,bot_cm,mineral_fraction,organic_fraction,obs_date_yyyy,lat_dd,long_dd
30285,S1993IN039001_93P0408,7.532099999999999,0.0,0.0,30.0,1.0,0.0,1993,41.46028,-85.91805
30286,S1993IN039003_93P0410,1.1813500000000001,0.0,0.0,30.0,1.0,0.0,1993,41.7375,-85.75555
30287,S1993IN039004_93P0411,4.15155,0.0,0.0,30.0,1.0,0.0,1993,41.63611,-85.94917
30288,S1993IN039005_93P0412,2.1630000000000003,0.0,0.0,30.0,1.0,0.0,1993,41.66917,-85.86889
30289,S1992WI019003_93P0448,11.699899999999998,0.0,0.0,30.0,1.0,0.0,1992,44.68167,-90.53416
30290,S1992WI013001_93P0458,3.4749000000000003,0.0,0.0,30.0,1.0,0.0,1992,45.77278,-92.69028
30291,S1992WI013002_93P0459,2.5215,0.0,0.0,30.0,1.0,0.0,1992,45.8175,-92.33972
30292,S1992WI013003_93P0460,5.708399999999999,0.0,0.0,30.0,1.0,0.0,1992,45.77306,-92.68723
30293,S1992WI013006_93P0462,5.317910000000001,0.0,0.0,30.0,1.0,0.0,1992,45.7725,-92.65139
30294,S1992WI013007_93P0463,5.18076,0.0,0.0,30.0,1.0,0.0,1992,45.81194,-92.22611
30295,S1993SD121001_93P0485,4.5228,0.0,0.0,30.0,1.0,0.0,1992,43.16167,-100.9775
30296,S1993SD121002_93P0486,1.74228,0.0,0.0,30.0,1.0,0.0,1992,43.17916,-100.98444
30297,S1993NE159001_93P0516,6.827400000000001,0.0,0.0,30.0,1.0,0.0,1993,40.83833,-96.94417
30298,S1993NE159002_93P0517,10.5656,0.0,0.0,30.0,1.0,0.0,1993,40.83611,-96.9425
30299,S1993NE159004_93P0519,8.85066,0.0,0.0,30.0,1.0,0.0,1993,40.83667,-96.94611
30300,S1993IA169001_93P0533,8.34939,0.0,0.0,30.0,1.0,0.0,1993,41.9521,-93.602
30301,S1993IA015002_93P0535,9.24442,0.0,0.0,30.0,1.0,0.0,1993,41.98806,-93.70834
30302,S1993IA015003_93P0536,9.566640000000001,0.0,0.0,30.0,1.0,0.0,1993,41.98333,-93.95
30303,S1993IA015004_93P0537,13.318019999999999,0.0,0.0,30.0,1.0,0.0,1993,41.99833,-93.72278
30304,S1993IA015005_93P0538,14.188080000000001,0.0,0.0,30.0,1.0,0.0,1993,41.98333,-93.95
30305,S1993IA015006_93P0539,17.47905,0.0,0.0,30.0,1.0,0.0,1993,41.99944,-93.72278
30306,S1993SD011012_93P0598,8.58564,0.0,0.0,30.0,1.0,0.0,1993,44.30528,-96.67028
30307,S1993SD115030_93P0599,8.825679999999998,0.0,0.0,30.0,1.0,0.0,1993,44.92694,-98.33833
30308,S1993SD115030A_93P0600,10.85568,0.0,0.0,30.0,1.0,0.0,1993,44.92611,-98.33833
30309,92SD099075_93P0601,10.08828,0.0,0.0,30.0,1.0,0.0,1992,43.75415,-96.59144
30310,92SD099072_93P0602,8.03241,0.0,0.0,30.0,1.0,0.0,1992,43.77249,-96.63338
30311,S1992SD099073_93P0603,8.42766,0.0,0.0,30.0,1.0,0.0,1992,43.78944,-96.66055
30312,92SD099074_93P0604,11.56045,0.0,0.0,30.0,1.0,0.0,1992,43.81221,-96.64922
30313,S1993NY095001_93P0624,17.8098,0.0,0.0,30.0,1.0,0.0,1993,42.40722,-74.51694
30314,S1993NY025001_93P0625,8.1262,0.0,0.0,30.0,1.0,0.0,1993,42.38469,-74.82747
30315,S1993NY025002_93P0626,7.122809999999999,0.0,0.0,30.0,1.0,0.0,1993,42.38503,-74.82761
30316,S1993NY025002A_93P0627,11.7457,0.0,0.0,30.0,1.0,0.0,1993,42.38503,-74.82761
30317,S1993NY025003_93P0628,9.9372,0.0,0.0,30.0,1.0,0.0,1993,42.37903,-74.83175
30318,S1993NY025004_93P0629,7.759569999999999,0.0,0.0,30.0,1.0,0.0,1993,42.32667,-74.77544
30319,S1993NY025005_93P0630,18.531000000000002,0.0,0.0,30.0,1.0,0.0,1993,42.2335,-74.76472
30320,92-JAS-03_93P0636,17.1738,0.0,0.0,30.0,1.0,0.0,1992,45.27396,-123.50482
30321,91-JAS-03_93P0637,10.094700000000001,0.0,0.0,30.0,1.0,0.0,1991,45.75063,-123.42677
30322,91-JAS-02_93P0638,16.50683,0.0,0.0,30.0,1.0,0.0,1991,45.76007,-123.41011
30323,92-JAS-01_93P0639,16.50045,0.0,0.0,30.0,1.0,0.0,1992,45.22841,-123.49621
30324,93OR057005_93P0640,23.611500000000003,0.0,0.0,30.0,1.0,0.0,1993,45.47591,-123.62372
30325,S1993MT043001_93P0671,4.042800000000001,0.0,0.0,30.0,1.0,0.0,1993,46.06407,-112.01559
30326,S1993MT043003_93P0673,15.530969999999998,0.0,0.0,30.0,1.0,0.0,1993,46.05768,-112.01976
30327,S1993MT043004_93P0674,1.3699000000000001,0.0,0.0,30.0,1.0,0.0,1993,45.94212,-112.2956
30328,S1993MT043005_93P0675,8.055900000000001,0.0,0.0,30.0,1.0,0.0,1993,46.41573,-112.0681
30329,S1993MT043006_93P0676,18.152829999999998,0.0,0.0,30.0,1.0,0.0,1993,46.07712,-112.00642
30330,S1993MT043008_93P0678,5.593699999999999,0.0,0.0,30.0,1.0,0.0,1993,46.07685,-111.99726
30331,S1993MT043015_93P0685,7.426500000000001,0.0,0.0,30.0,1.0,0.0,1993,46.26351,-112.39838
30332,S1993IN039006_93P0694,11.711929999999999,0.0,0.0,30.0,1.0,0.0,1993,41.4825,-85.99555
30333,S1993IN039007_93P0695,12.5793,0.0,0.0,30.0,1.0,0.0,1993,41.4825,-85.99555
30334,S1993IN039008_93P0696,5.49029,0.0,0.0,30.0,1.0,0.0,1993,41.4825,-85.99639
30335,S1993MA011001_93P0699,15.212430000000001,7.330080000000001,0.0,30.0,0.9,0.1,1993,42.53139,-72.31667
30336,S1993MA011002_93P0700,8.951340000000002,0.0,0.0,30.0,1.0,0.0,1993,42.58778,-72.53639
30337,S1993MA011003_93P0701,6.59372,0.0,0.0,30.0,1.0,0.0,1993,42.67083,-72.45944
30338,S1993MA011004A_93P0703,7.38354,0.0,0.0,30.0,1.0,0.0,1993,42.51972,-72.6125
30339,S1993WY039001_93P0707,8.46043,0.0,0.0,30.0,1.0,0.0,1993,43.42758,-110.07072
30340,S1993WY039002_93P0708,5.92305,0.0,0.0,30.0,1.0,0.0,1993,43.38628,-110.08105
30341,S1993WY035001_93P0709,8.34194,0.0,0.0,30.0,1.0,0.0,1993,43.36975,-110.08189
30342,S1993WY035002_93P0710,90.6096,0.0,0.0,30.0,1.0,0.0,1993,43.36694,-110.09892
30343,S1993WY035003_93P0711,29.81052,0.0,0.0,30.0,1.0,0.0,1993,43.36058,-110.07997
30344,S1993WY035004_93P0712,5.335509999999999,0.0,0.0,30.0,1.0,0.0,1993,43.32172,-110.01708
30345,S1993WY035005_93P0713,15.61248,0.0,0.0,30.0,1.0,0.0,1993,43.01111,-109.71
30346,S1993WY035008_93P0716,11.74312,0.0,0.0,30.0,1.0,0.0,1993,43.00047,-109.7405
30347,S1993CT005001_93P0717,10.935350000000001,0.0,0.0,30.0,1.0,0.0,1993,41.54979,-73.36827
30348,S1993MN111001_93P0762,12.62025,0.0,0.0,30.0,1.0,0.0,1993,46.17036,-95.93958
30349,S1993MN111002_93P0763,21.01376,0.0,0.0,30.0,1.0,0.0,1993,46.17086,-95.93964
30350,S1993MN111003_93P0764,16.69908,0.0,0.0,30.0,1.0,0.0,1993,46.17211,-95.93816
30351,S1993MN111004_93P0765,4.73438,0.0,0.0,30.0,1.0,0.0,1993,46.17186,-95.9375
30352,S1993MN111004A_93P0766,4.18572,0.0,0.0,30.0,1.0,0.0,1993,46.17186,-95.9375
30353,S1993MN111005_93P0767,4.092719999999999,0.0,0.0,30.0,1.0,0.0,1993,46.17222,-95.93678
30354,S1993MN111006_93P0768,11.614339999999999,0.0,0.0,30.0,1.0,0.0,1993,46.17244,-95.93689
30355,S1993OR017001_93P0769,5.88648,0.0,0.0,30.0,1.0,0.0,1993,43.82528,-121.44417
30356,S1993OR017002_93P0770,3.9424000000000006,0.0,0.0,30.0,1.0,0.0,1993,43.82944,-121.48111
30357,S1993OR017003_93P0771,3.5559999999999996,0.0,0.0,30.0,1.0,0.0,1993,43.82139,-121.45556
30358,S1993OR057008_93P0772,16.373040000000003,0.0,0.0,30.0,1.0,0.0,1993,45.41222,-123.77834
30359,S1993OR057009_93P0773,21.791890000000002,0.0,0.0,30.0,1.0,0.0,1993,45.44,-123.81944
30360,S1993OR025005_93P0792,3.0093399999999995,0.0,0.0,30.0,1.0,0.0,1993,43.30849,-118.64632
30361,S1993OR025006_93P0793,4.25575,0.0,0.0,30.0,1.0,0.0,1993,43.27404,-118.90826
30362,S1993MI079003_93P0807,3.08437,0.0,0.0,30.0,1.0,0.0,1993,44.79139,-85.04139
30363,S1993MI079005_93P0809,3.89984,0.0,0.0,30.0,1.0,0.0,1993,44.71389,-85.09854
30364,S1993PA103100_93P0814,18.74197,0.0,0.0,30.0,1.0,0.0,1993,41.29361,-75.025
30365,S1993IN039010_93P0818,6.17836,0.0,0.0,30.0,1.0,0.0,1993,41.53833,-85.79195
30366,S1993IN039013_93P0819,3.708,0.0,0.0,30.0,1.0,0.0,1993,41.475,-85.69141
30367,S1993IN039009_93P0820,8.4708,0.0,0.0,30.0,1.0,0.0,1993,41.7,-85.80417
30368,S1992WI023035_93P0821,4.7334,0.0,0.0,30.0,1.0,0.0,1992,43.20195,-90.88429
30369,S1992WI123036_93P0829,6.4752,0.0,0.0,30.0,1.0,0.0,1992,43.60778,-90.63445
30370,S1993VT005001_93P0831,9.32678,0.0,0.0,30.0,1.0,0.0,1993,44.2575,-72.29111
30371,S1993VT005002_93P0832,27.806440000000002,0.0,0.0,30.0,1.0,0.0,1993,44.25722,-72.27444
30372,S1993VT005003_93P0833,12.66971,0.0,0.0,30.0,1.0,0.0,1993,44.28583,-72.29444
30373,S1993VT005004_93P0834,14.05705,0.0,0.0,30.0,1.0,0.0,1993,44.29028,-72.29972
30374,S1993VT005005_93P0835,10.55502,0.0,0.0,30.0,1.0,0.0,1993,44.45361,-72.09139
30375,S1993VT005006_93P0836,10.038299999999998,0.0,0.0,30.0,1.0,0.0,1993,44.45361,-72.09222
30376,S1993VT005007_93P0837,8.456739999999998,0.0,0.0,30.0,1.0,0.0,1993,44.53917,-72.00806
30377,S1993VT005008_93P0838,10.029300000000001,0.0,0.0,30.0,1.0,0.0,1993,44.52639,-72.00361
30378,S1993SD115031_94P0001,6.59056,0.0,0.0,30.0,1.0,0.0,1993,44.66472,-98.13722
30379,S1993SD115032_94P0002,7.45647,0.0,0.0,30.0,1.0,0.0,1993,44.67889,-98.17389
30380,S1993SD115033_94P0003,5.745000000000001,0.0,0.0,30.0,1.0,0.0,1993,44.84806,-98.32917
30381,S1993SD115034_94P0004,5.486940000000001,0.0,0.0,30.0,1.0,0.0,1993,44.96611,-98.32555
30382,S1993SD115029_94P0005,8.66315,0.0,0.0,30.0,1.0,0.0,1993,44.92722,-98.31805
30383,S1993OR057010_94P0063,13.687800000000001,0.0,0.0,30.0,1.0,0.0,1993,45.29778,-123.54444
30384,S1993WA045001_94P0064,19.9114,0.0,0.0,30.0,1.0,0.0,1993,47.53111,-123.19639
30385,S1993WA027002_94P0069,24.903299999999998,0.0,0.0,30.0,1.0,0.0,1993,47.44056,-123.61028
30386,S1993WA009005_94P0074,7.9269,0.0,0.0,30.0,1.0,0.0,1993,47.88722,-122.95361
30387,S1993NE141001_94P0084,5.5725,0.0,0.0,30.0,1.0,0.0,1993,41.6,-97.51667
30388,S1993NE173001_94P0085,5.355600000000001,0.0,0.0,30.0,1.0,0.0,1993,42.25722,-96.78861
30389,S1993NE173002_94P0086,5.582279999999999,0.0,0.0,30.0,1.0,0.0,1993,42.24972,-96.79861
30390,S1993MI079008_94P0092,2.6392499999999997,0.0,0.0,30.0,1.0,0.0,1993,44.82027,-85.1116
30391,93IL031001a_94P0093,12.74238,0.0,0.0,30.0,1.0,0.0,1993,42.01251,-87.66252
30392,93IL031002a_94P0094,24.870240000000003,0.0,0.0,30.0,1.0,0.0,1993,41.8589,-87.69946
30393,S1993NE039001_94P0095,7.004479999999998,0.0,0.0,30.0,1.0,0.0,1993,41.775,-96.91666
30394,S1993NE023001_94P0097,6.069940000000001,0.0,0.0,30.0,1.0,0.0,1993,41.28,-97.04166
30395,S1993NE059001_94P0098,4.3096,0.0,0.0,30.0,1.0,0.0,1993,40.63945,-97.74834
30396,93NE159010_94P0100,6.496859999999998,0.0,0.0,30.0,1.0,0.0,1993,40.80139,-97.14
30397,93NE109001_94P0101,5.290520000000001,0.0,0.0,30.0,1.0,0.0,1993,40.96722,-96.52972
30398,S1993NE049002_94P0102,2.2262,0.0,0.0,30.0,1.0,0.0,1993,41.14722,-102.20834
30399,S1993NE049001_94P0103,4.1699399999999995,0.0,0.0,30.0,1.0,0.0,1993,41.14028,-102.20834
30400,01NE079001-OSD_94P0105,4.29045,0.0,0.0,30.0,1.0,0.0,2001,40.85844,-98.53156
30401,S1993NE137001_94P0107,4.902,0.0,0.0,30.0,1.0,0.0,1993,40.61945,-99.48473
30402,93NE125001_94P0110,9.28515,0.0,0.0,30.0,1.0,0.0,1993,41.43806,-98.14722
30403,93NE163002_94P0112,3.2874,0.0,0.0,30.0,1.0,0.0,1993,41.26556,-98.76038
30404,93NE041001_94P0113,2.63232,0.0,0.0,30.0,1.0,0.0,1993,41.10056,-99.37806
30405,S1993NE041002_94P0114,2.50671,0.0,0.0,30.0,1.0,0.0,1993,41.10083,-99.37833
30406,S1993NE053001_94P0116,6.34425,0.0,0.0,30.0,1.0,0.0,1993,41.44375,-96.42445
30407,S1993NE013001_94P0117,3.7560499999999992,0.0,0.0,30.0,1.0,0.0,1993,42.21028,-103.17667
30408,S1993NE105001_94P0118,4.111999999999999,0.0,0.0,30.0,1.0,0.0,1993,41.04694,-103.925
30409,S1993NE123001_94P0119,2.6891999999999996,0.0,0.0,30.0,1.0,0.0,1993,41.7275,-103.25667
30410,93FN608003_94P0123,5.0954,0.0,0.0,30.0,1.0,0.0,1993,47.8125,105.85555
30411,S1993NE131001_94P0127,6.849539999999999,0.0,0.0,30.0,1.0,0.0,1993,40.65111,-96.03764
30412,S1993MT057001_94P0130,5.4192,0.0,0.0,30.0,1.0,0.0,1993,45.04435,-111.92363
30413,S1993MT057002_94P0131,4.0158,0.0,0.0,30.0,1.0,0.0,1993,45.19585,-112.01459
30414,S1993MT057003_94P0132,6.645100000000001,0.0,0.0,30.0,1.0,0.0,1993,45.05584,-111.98793
30415,S1993MT001004_94P0133,15.638499999999997,0.0,0.0,30.0,1.0,0.0,1993,45.02907,-111.92168
30416,S1993MT001005_94P0134,7.158750000000001,0.0,0.0,30.0,1.0,0.0,1993,45.02018,-111.86668
30417,S1993MT001006_94P0135,15.2508,0.0,0.0,30.0,1.0,0.0,1993,45.03074,-111.91863
30418,S1993MT001007_94P0136,47.8584,0.0,0.0,30.0,1.0,0.0,1993,45.025,-111.91666
30419,S1993MT057008_94P0137,10.87065,0.0,0.0,30.0,1.0,0.0,1993,44.93333,-111.82917
30420,S1993MT001009_94P0138,5.5914600000000005,0.0,0.0,30.0,1.0,0.0,1993,45.0374,-111.90919
30421,S1993MT057010_94P0139,13.755,0.0,0.0,30.0,1.0,0.0,1993,44.94157,-111.85502
30422,S1993MT057011_94P0140,19.8303,0.0,0.0,30.0,1.0,0.0,1993,44.96241,-111.86335
30423,S1993MT057012_94P0141,14.922600000000003,0.0,0.0,30.0,1.0,0.0,1993,44.97083,-111.85
30424,S1993MT001013_94P0142,5.6192,0.0,0.0,30.0,1.0,0.0,1993,45.02491,-111.91335
30425,S1993MT001014_94P0143,17.214,0.0,0.0,30.0,1.0,0.0,1993,45.10824,-111.84669
30426,S1993MT001015_94P0144,12.415919999999998,0.0,0.0,30.0,1.0,0.0,1993,45.10407,-111.84669
30427,S1993MT001016_94P0145,6.80085,0.0,0.0,30.0,1.0,0.0,1993,44.94157,-111.84251
30428,S1993MT001017_94P0146,1.6793599999999997,0.0,0.0,30.0,1.0,0.0,1993,45.10417,-111.78333
30429,S1993MT001018_94P0147,11.5872,0.0,0.0,30.0,1.0,0.0,1993,45.1,-111.78333
30430,S1993MT057019_94P0148,7.171199999999998,0.0,0.0,30.0,1.0,0.0,1993,45.12074,-111.99252
30431,S1993MT057020_94P0149,4.598109999999999,0.0,0.0,30.0,1.0,0.0,1993,45.12074,-111.99252
30432,S1993MT057021_94P0150,5.628,0.0,0.0,30.0,1.0,0.0,1993,45.15,-111.98333
30433,S1993MT057022_94P0151,5.48205,0.0,0.0,30.0,1.0,0.0,1993,45.1375,-112.01667
30434,S1993WI037001_94P0154,8.099490000000001,0.0,0.0,30.0,1.0,0.0,1993,45.79528,-88.2225
30435,1993WI019001_94P0155,5.16525,0.0,0.0,30.0,1.0,0.0,1993,44.53695,-90.68111
30436,S1993WI019002_94P0156,7.5860899999999996,0.0,0.0,30.0,1.0,0.0,1993,44.56611,-90.43
30437,S1993WI041001_94P0157,1.26872,0.0,0.0,30.0,1.0,0.0,1993,45.66555,-89.01972
30438,S1993WI041002_94P0158,4.320539999999999,0.0,0.0,30.0,1.0,0.0,1993,45.54833,-88.43667
30439,S1993WI033002_94P0159,1.75927,0.0,0.0,30.0,1.0,0.0,1993,45.16528,-91.73556
30440,S1993WI033006_94P0160,5.51197,0.0,0.0,30.0,1.0,0.0,1993,44.90833,-91.79222
30441,S1993WI091009_94P0161,5.204999999999999,0.0,0.0,30.0,1.0,0.0,1993,44.51,-92.14806
30442,S1993WI091011_94P0162,4.680199999999999,0.0,0.0,30.0,1.0,0.0,1993,44.50917,-92.14806
30443,S1993WI091018_94P0163,4.2879000000000005,0.0,0.0,30.0,1.0,0.0,1993,44.65528,-91.88972
30444,S1993WI091019_94P0164,5.0880600000000005,0.0,0.0,30.0,1.0,0.0,1993,44.51278,-92.09611
30445,S1993WI091020_94P0165,4.428800000000001,0.0,0.0,30.0,1.0,0.0,1993,44.64999,-91.87739
30446,S1993WI091021_94P0166,3.7452,0.0,0.0,30.0,1.0,0.0,1993,44.5125,-92.09611
30447,S1993WI093003_94P0167,4.9931,0.0,0.0,30.0,1.0,0.0,1993,44.67944,-92.15778
30448,S1993OR063001_94P0168,8.429100000000002,0.0,0.0,30.0,1.0,0.0,1993,45.67556,-117.65916
30449,S1993OR063004_94P0171,9.88874,0.0,0.0,30.0,1.0,0.0,1993,45.79472,-117.49889
30450,S1993MI069001_94P0180,3.25854,0.0,0.0,30.0,1.0,0.0,1993,44.26139,-83.66055
30451,S1993MI069002_94P0181,11.843999999999998,0.0,0.0,30.0,1.0,0.0,1993,44.26305,-83.66099
30452,S1993MI069004_94P0183,8.2375,0.0,0.0,30.0,1.0,0.0,1993,44.17611,-83.80544
30453,S1993ND053397_94P0190,7.87996,0.0,0.0,30.0,1.0,0.0,1993,47.33833,-103.62
30454,S1993ND053398_94P0191,9.608619999999998,0.0,0.0,30.0,1.0,0.0,1993,47.34806,-103.59389
30455,S1993ND007026_94P0192,7.922999999999999,0.0,0.0,30.0,1.0,0.0,1993,46.7425,-103.415
30456,S1993ND007025_94P0193,8.95704,0.0,0.0,30.0,1.0,0.0,1993,46.79778,-103.32806
30457,S1993SD115037_94P0213,3.9112199999999997,0.0,0.0,30.0,1.0,0.0,1993,45.22917,-98.05139
30458,S1993SD115038_94P0214,8.14964,0.0,0.0,30.0,1.0,0.0,1993,44.66806,-98.125
30459,S1993SD115036_94P0215,3.1769999999999996,0.0,0.0,30.0,1.0,0.0,1993,45.18945,-98.33028
30460,S1993SD115040_94P0216,8.224499999999999,0.0,0.0,30.0,1.0,0.0,1993,44.67639,-98.16084
30461,S1993SD011035_94P0217,12.422,0.0,0.0,30.0,1.0,0.0,1993,44.33055,-96.93222
30462,S1993SD011065_94P0218,8.40042,0.0,0.0,30.0,1.0,0.0,1992,44.42694,-96.85306
30463,S1993SD011022_94P0219,7.127600000000002,0.0,0.0,30.0,1.0,0.0,1993,44.34111,-96.73556
30464,S1993SD011024_94P0220,8.629,0.0,0.0,30.0,1.0,0.0,1993,44.43167,-96.86833
30465,S1993SD011036_94P0221,9.640500000000001,0.0,0.0,30.0,1.0,0.0,1993,44.21611,-96.46333
30466,S93SD011-023_94P0222,11.480500000000001,0.0,0.0,30.0,1.0,0.0,1993,44.31333,-96.88416
30467,S1993NY009001_94P0223,10.837359999999999,0.0,0.0,30.0,1.0,0.0,1993,42.04528,-78.55889
30468,S1993NY009002_94P0224,8.213099999999999,0.0,0.0,30.0,1.0,0.0,1993,42.04583,-78.55861
30469,S1993NY009003_94P0225,14.35946,0.0,0.0,30.0,1.0,0.0,1993,42.05639,-78.77084
30470,S1993NY009005_94P0227,9.9072,0.0,0.0,30.0,1.0,0.0,1993,42.04583,-78.72916
30471,S1993NY009008_94P0230,15.624799999999999,0.0,0.0,30.0,1.0,0.0,1993,42.01694,-78.47028
30472,S1993NY009009_94P0231,10.138280000000002,0.0,0.0,30.0,1.0,0.0,1993,42.01667,-78.4675
30473,S1993NY009010_94P0232,11.484979999999998,0.0,0.0,30.0,1.0,0.0,1993,42.27028,-78.47528
30474,S1993NY009011_94P0233,11.8875,0.0,0.0,30.0,1.0,0.0,1993,42.2525,-78.48222
30475,S1993NY009012_94P0234,10.28404,4.204619999999999,0.0,30.0,0.9333333333333333,0.06666666666666667,1993,42.22917,-78.4775
30476,S1993NY009013_94P0235,13.33529,0.0,0.0,30.0,1.0,0.0,1993,42.20833,-78.70917
30477,S1993MI103001_94P0236,7.247860000000001,0.0,0.0,30.0,1.0,0.0,1993,46.48389,-87.62194
30478,S1993MI103002_94P0237,4.729900000000001,0.0,0.0,30.0,1.0,0.0,1992,46.19417,-87.12945
30479,S1993SD027072_94P0246,7.865399999999999,0.0,0.0,30.0,1.0,0.0,1993,42.87056,-97.10139
30480,S1993SD027078_94P0247,7.001340000000001,0.0,0.0,30.0,1.0,0.0,1993,43.03972,-96.95472
30481,S1993SD027079_94P0248,7.1454,0.0,0.0,30.0,1.0,0.0,1993,42.85139,-96.96528
30482,S1993SD027088_94P0250,6.497879999999999,0.0,0.0,30.0,1.0,0.0,1993,42.91083,-97.15778
30483,S1993ID033001_94P0251,4.607279999999999,0.0,0.0,30.0,1.0,0.0,1993,44.51389,-111.80861
30484,S1993ID033002_94P0252,4.2657,0.0,0.0,30.0,1.0,0.0,1993,44.53111,-111.77528
30485,S1993ID033003_94P0253,10.931800000000003,0.0,0.0,30.0,1.0,0.0,1990,44.62028,-111.61333
30486,S1993ID033004_94P0254,6.685059999999999,0.0,0.0,30.0,1.0,0.0,1993,44.63111,-111.60278
30487,S1993ID033005_94P0255,8.233360000000001,0.0,0.0,30.0,1.0,0.0,1993,44.63833,-111.58778
30488,S1993ID033006_94P0256,7.287659999999999,0.0,0.0,30.0,1.0,0.0,1993,44.28583,-112.11555
30489,S1993NY031001_94P0293,50.08824000000001,0.0,0.0,30.0,1.0,0.0,1993,44.36945,-73.91167
30490,S1993IN039014_94P0311,3.71835,0.0,0.0,30.0,1.0,0.0,1993,41.48361,-85.72694
30491,S1993IN039015_94P0312,1.7205000000000001,0.0,0.0,30.0,1.0,0.0,1993,41.72861,-85.73389
30492,S1993IN039016_94P0313,2.9494499999999997,0.0,0.0,30.0,1.0,0.0,1993,41.48722,-85.74028
30493,S1993IN039017_94P0314,3.9636000000000005,0.0,0.0,30.0,1.0,0.0,1993,41.655,-85.69556
30494,S1993IN039018_94P0315,5.223119999999999,0.0,0.0,30.0,1.0,0.0,1993,41.47222,-85.94222
30495,S1994WA077001_94P0316,13.330939999999996,0.0,0.0,30.0,1.0,0.0,1992,46.9626,-121.00867
30496,S1994WA077004_94P0319,16.9669,0.0,0.0,30.0,1.0,0.0,1993,46.87222,-121.1975
30497,S1993WI013001_94P0365,3.84262,0.0,0.0,30.0,1.0,0.0,1993,45.74556,-92.69972
30498,93WI129025_94P0367,7.4664,0.0,0.0,30.0,1.0,0.0,1993,45.81667,-91.98611
30499,S1993NY095002_94P0368,11.075109999999999,0.0,0.0,30.0,1.0,0.0,1993,42.38361,-74.45861
30500,S1993SD011037_94P0410,12.0899,0.0,0.0,30.0,1.0,0.0,1993,44.2675,-96.92028
30501,S1993SD099102_94P0411,9.6034,0.0,0.0,30.0,1.0,0.0,1993,43.61694,-96.69806
30502,S1993SD099103_94P0412,10.2366,0.0,0.0,30.0,1.0,0.0,1993,43.84611,-96.57172
30503,S1993WI091019_94P0464,6.8904000000000005,0.0,0.0,30.0,1.0,0.0,1993,44.51278,-92.09611
30504,94FN120001_94P0509,3.3385999999999996,0.0,0.0,30.0,1.0,0.0,1994,40.71556,19.41667
30505,94FN120005_94P0513,4.651,0.0,0.0,30.0,1.0,0.0,1994,40.56472,20.73242
30506,94FN120006_94P0514,4.24212,0.0,0.0,30.0,1.0,0.0,1994,40.63717,20.78442
30507,94FN120007_94P0515,31.835500000000003,0.0,0.0,30.0,1.0,0.0,1994,40.72169,20.71095
30508,94FN120008_94P0516,6.383199999999999,0.0,0.0,30.0,1.0,0.0,1994,41.46981,19.685
30509,94FN120009_94P0517,3.4648,0.0,0.0,30.0,1.0,0.0,1994,41.06931,19.99561
30510,94FN120010_94P0518,4.7401,0.0,0.0,30.0,1.0,0.0,1994,40.95092,19.6875
30511,94FN120011_94P0519,4.93825,0.0,0.0,30.0,1.0,0.0,1994,42.09167,19.5092
30512,94FN120012_94P0520,7.5988,0.0,0.0,30.0,1.0,0.0,1994,42.07489,20.325
30513,94FN120013_94P0521,4.35126,0.0,0.0,30.0,1.0,0.0,1994,41.69264,20.40625
30514,94FN120014_94P0522,4.173120000000001,0.0,0.0,30.0,1.0,0.0,1994,41.62756,19.99425
30515,94FN120015_94P0523,7.2363,0.0,0.0,30.0,1.0,0.0,1994,41.37011,19.76256
30516,94FN120016_94P0524,15.7113,0.0,0.0,30.0,1.0,0.0,1994,40.98569,19.64614
30517,94FN120017_94P0525,5.53188,0.0,0.0,30.0,1.0,0.0,1994,41.37778,19.77014
30518,S1994NJ041003_94P0528,3.7932,0.0,0.0,30.0,1.0,0.0,1994,40.72556,-75.11667
30519,S1994NJ041007_94P0532,9.03016,0.0,0.0,30.0,1.0,0.0,1994,40.93333,-75.02
30520,S1994NJ041008_94P0535,8.88575,0.0,0.0,30.0,1.0,0.0,1994,40.93778,-75.02167
30521,S1994NJ041009_94P0536,4.907509999999999,0.0,0.0,30.0,1.0,0.0,1994,40.69111,-75.14833
30522,S1994UT005001_94P0543,12.03012,0.0,0.0,30.0,1.0,0.0,1993,41.7888,-111.6158
30523,S1994UT005002_94P0544,11.82248,0.0,0.0,30.0,1.0,0.0,1993,41.7838,-111.5557
30524,S1994UT005003_94P0545,12.73359,0.0,0.0,30.0,1.0,0.0,1993,41.7673,-111.5483
30525,S1994UT005004_94P0546,5.392099999999999,0.0,0.0,30.0,1.0,0.0,1993,41.8393,-111.5191
30526,94NE109002_94P0549,7.4397,0.0,0.0,30.0,1.0,0.0,1994,40.60611,-96.59222
30527,1994NE131001_94P0550,6.5674,0.0,0.0,30.0,1.0,0.0,1994,40.63778,-96.16111
30528,1994NE131002_94P0551,6.6225000000000005,0.0,0.0,30.0,1.0,0.0,1994,40.72472,-96.34778
30529,S1994NE159002_94P0556,7.23942,0.0,0.0,30.0,1.0,0.0,1994,40.83739,-96.94611
30530,S1994SD117001_94P0575,5.072220000000001,0.0,0.0,30.0,1.0,0.0,1994,44.20167,-100.36777
30531,S1994SD117001A_94P0576,7.768949999999999,0.0,0.0,30.0,1.0,0.0,1994,44.2025,-100.36777
